Hardware config,Submodule Instance,ConvKernelDim,Dilation,K,Labels,PE,Padding,Stride,numInputVectors,Total LUT,Total FFs,BRAM (36k eq.),DSP Blocks
builds_t1w2_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w2_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,46,57,0.5,0
builds_t1w2_run11_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,39,70,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,301,588,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,39,70,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,355,177,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,371,90,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,31,54,0.0,0
builds_t1w8_run19_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,301,588,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,31,54,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,49,53,0.5,0
builds_t1w2_run13_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,937,336,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,47,86,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,46,57,0.5,0
builds_t1w4_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,937,336,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,31,54,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,125,29,0.0,0
builds_t1w2_run12_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,937,336,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,46,57,1.5,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,49,53,0.5,0
builds_t1w8_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,31,54,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,1518,338,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,15,22,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,356,67,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,162,37,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,23,38,0.0,0
builds_t1w2_run20_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,191,51,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,914,313,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,87,166,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,206,51,0.0,0
builds_t1w4_run17_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,937,336,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,31,54,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,46,57,0.5,0
builds_t1w2_run11_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t1w8_run21_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t1w8_run21_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t1w8_run21_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,,,,,,,,,1353,315,0.0,0
builds_t1w8_run21_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t1w8_run21_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_4,,,,,,,,,167,327,0.0,0
builds_t1w8_run21_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_5,,,,,,,,,23,38,0.0,0
builds_t1w8_run21_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_6,,,,,,,,,641,99,0.0,0
builds_t1w8_run21_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_7,,,,,,,,,31,54,0.0,0
builds_t1w8_run21_20_modify_folding_greedy_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,191,51,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,914,313,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,23,38,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,167,327,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,49,53,0.5,0
builds_t1w8_run16_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,31,54,0.0,0
builds_t1w4_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t1w4_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t1w4_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,32,69,2.0,0
builds_t1w4_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,29,65,4.0,0
builds_t1w4_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,55,24,0.0,0
builds_t1w4_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w4_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,84,27,0.0,0
builds_t1w4_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,23,38,0.0,0
builds_t1w4_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,15,22,0.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,170,37,0.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,937,336,0.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,46,57,1.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,49,53,0.5,0
builds_t1w4_run10_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,15,22,0.0,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,703,170,0.0,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,15,22,0.0,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,15,22,0.0,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,49,53,0.5,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,23,38,0.0,0
builds_t1w2_run8_20_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,191,51,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,301,588,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,23,38,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,87,166,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,206,51,0.0,0
builds_t1w4_run18_80_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,23,38,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,331,44,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,23,38,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_10,,,,,,,,,15,22,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,191,51,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,39,70,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,914,313,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,23,38,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,167,327,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,49,53,0.5,0
builds_t1w8_run16_40_modify_folding_BOTH,StreamingFIFO_rtl_9,,,,,,,,,31,54,0.0,0
builds_t1w8_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_0,,,,,,,,,319,37,0.0,0
builds_t1w8_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_1,,,,,,,,,32,69,2.0,0
builds_t1w8_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_2,,,,,,,,,32,69,2.0,0
builds_t1w8_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_3,,,,,,,,,29,65,4.0,0
builds_t1w8_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_4,,,,,,,,,55,24,0.0,0
builds_t1w8_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w8_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_6,,,,,,,,,120,35,0.0,0
builds_t1w8_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_7,,,,,,,,,31,54,0.0,0
builds_t1w8_run3_20_modify_folding_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_t1w2_run21_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_t1w2_run21_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_t1w2_run21_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_2,,,,,,,,,1518,338,0.0,0
builds_t1w2_run21_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_3,,,,,,,,,15,22,0.0,0
builds_t1w2_run21_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_4,,,,,,,,,47,86,0.0,0
builds_t1w2_run21_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_5,,,,,,,,,15,22,0.0,0
builds_t1w2_run21_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_6,,,,,,,,,195,37,0.0,0
builds_t1w2_run21_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_7,,,,,,,,,23,38,0.0,0
builds_t1w2_run21_80_modify_folding_greedy_BOTH,StreamingFIFO_rtl_8,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_0,,,,,,,,,738,71,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_1,,,,,,,,,29,61,2.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_10,,,,,,,,,23,38,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_11,,,,,,,,,71,32,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_14,,,,,,,,,55,24,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_16,,,,,,,,,39,70,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_17,,,,,,,,,98,48,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_19,,,,,,,,,85,27,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_2,,,,,,,,,32,69,2.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_21,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_22,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_3,,,,,,,,,32,73,4.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_4,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_5,,,,,,,,,39,70,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_6,,,,,,,,,132,49,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_8,,,,,,,,,85,27,0.0,0
builds_jics_t2w2_500fps_u,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_0,,,,,,,,,738,71,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_1,,,,,,,,,29,61,2.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_10,,,,,,,,,71,134,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_11,,,,,,,,,162,80,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_12,,,,,,,,,15,22,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_13,,,,,,,,,15,22,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_14,,,,,,,,,71,32,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_16,,,,,,,,,135,263,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_17,,,,,,,,,287,145,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_19,,,,,,,,,85,27,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_2,,,,,,,,,32,69,2.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_20,,,,,,,,,15,22,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_21,,,,,,,,,31,54,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_22,,,,,,,,,15,22,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_3,,,,,,,,,32,73,4.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_4,,,,,,,,,15,22,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_5,,,,,,,,,135,263,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_6,,,,,,,,,430,151,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_7,,,,,,,,,15,22,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_8,,,,,,,,,85,27,0.0,0
builds_jics_t2w8_500fps_u,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_0,,,,,,,,,341,58,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_1,,,,,,,,,39,70,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_10,,,,,,,,,39,70,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_11,,,,,,,,,98,48,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_12,,,,,,,,,55,24,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_13,,,,,,,,,46,57,0.5,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_14,,,,,,,,,46,57,0.5,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_15,,,,,,,,,15,22,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_16,,,,,,,,,71,134,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_17,,,,,,,,,162,80,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_18,,,,,,,,,15,22,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_19,,,,,,,,,15,22,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_2,,,,,,,,,628,322,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_20,,,,,,,,,86,33,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_21,,,,,,,,,15,22,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_22,,,,,,,,,23,38,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_23,,,,,,,,,15,22,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_3,,,,,,,,,23,38,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_4,,,,,,,,,71,134,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_5,,,,,,,,,162,80,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_6,,,,,,,,,190,51,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_7,,,,,,,,,39,70,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_8,,,,,,,,,934,232,0.0,0
builds_jics_t2w4_50000fps_u,StreamingFIFO_rtl_9,,,,,,,,,15,22,0.0,0
builds_jics_t2w4_5000fps_u,StreamingFIFO_rtl_0,,,,,,,,,738,71,0.0,0
builds_jics_t2w4_5000fps_u,StreamingFIFO_rtl_1,,,,,,,,,29,61,2.0,0
builds_jics_t2w4_5000fps_u,StreamingFIFO_rtl_10,,,,,,,,,46,57,0.5,0
